CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF00308.21	1	1	24	6	43.537271624437
PF08299.14	1	1	20	4	52.6720305771953
PF01527.23	1	0.839458824074502	24	22	785.676951178091
PF01025.22	1	0.18937883767289	20	8	97.3341323138047
PF00012.23	1	1	24	10	96.5695731066468
PF06100.14	1	1	24	18	69.1147381135167
PF08220.15	1	1	24	22	220.243256242955
PF00455.25	1	1	20	6	134.662476069338
PF00294.27	1	0.26241230001616	24	4	483.680130214691
PF00359.25	1	0.293319663281979	20	0	188.399409459
PF02302.20	1	1	20	2	113.232897958698
PF02378.21	1	1	20	0	115.881719961023
PF13396.9	0.871272564295132	0.132795407746432	20	10	102.236680404466
PF13091.9	1	1	20	6	127.263664264392
PF10298.12	1	1	20	2	83.9572630040129
PF14527.9	1	0.440963046035722	24	4	68.1212530859496
PF02650.17	1	0.440963046035722	24	4	68.1212530859496
PF01226.20	1	1	24	10	40.4960053585536
PF04167.16	0.672622220285241	0.0809096293966304	20	6	22.7688383542068
PF03462.21	0.77656887479524	0.104105247708058	24	4	252.075789318411
PF00472.23	0.871272564295132	0.132795407746432	20	6	265.678048914706
PF00268.24	1	1	0	0	0
PF08343.13	1	1	0	0	0
PF00317.24	1	1	20	6	13.2543630599512
PF02867.18	0.347169834279866	0.00754717031043186	20	8	148.779509402337
PF07972.14	1	1	0	0	0
PF02518.29	1	1	20	16	1935.39227230089
PF00204.28	0.377177639866043	0.0145769136180113	20	8	183.732151149778
PF01751.25	1	1	20	14	158.320147647496
PF00986.24	0.329087042046163	0.00533014872615713	20	8	188.081388184162
PF00929.27	1	0.397664466748238	20	6	78.9120561202469
PF00521.23	0.264202783036291	0.00115194459193934	20	6	246.201853287095
PF03989.16	0.264202783036291	0.00255268389407045	20	6	764.880763966699
PF01544.21	0.377177639866043	0.0105520953573737	20	6	261.691380882376
PF13231.9	1	1	24	6	32.6471200873829
PF00535.29	1	0.839458824074502	24	8	689.624273128491
PF00072.27	1	0.26241230001616	20	16	4425.59272271272
PF00486.31	0.640211486961649	0.0623201036824986	20	18	2189.50240782877
PF13522.9	1	0.585634848170037	24	2	34.334276867294
PF01380.25	1	1	20	6	191.867061113939
PF06114.16	1	0.26241230001616	24	18	449.583441225875
PF01381.25	1	0.324227026547799	20	0	1365.74704937701
PF10543.12	1	1	20	8	59.5797567226067
PF10552.12	1	1	0	0	0
PF07193.14	1	1	0	0	0
PF06563.14	1	1	0	0	0
PF00004.32	0.506098327773024	0.0359403160302583	24	4	489.392845899896
PF16193.8	0.47572998171162	0.0268890859228307	20	8	134.99163427598
PF12002.11	0.47572998171162	0.0268890859228307	20	8	134.99163427598
PF00692.22	1	1	24	18	88.9547401800489
PF07097.14	1	1	0	0	0
PF06605.14	1	0.534948236746622	24	16	116.558774704009
PF18013.4	1	1	24	18	23.8542472633282
PF01551.25	1	1	24	12	130.551003690129
PF10651.12	1	1	0	0	0
PF00005.30	0.47572998171162	0.0268890859228307	20	18	1732.98737560362
PF12848.10	1	0.324227026547799	20	6	198.578565127571
PF04688.16	1	1	0	0	0
PF06971.16	1	1	20	0	101.426689586617
PF02629.22	1	0.397664466748238	24	2	44.0548737882655
PF00156.30	1	0.585634848170037	24	6	209.803531725517
PF01979.23	1	1	20	2	203.180062506143
PF00730.28	1	1	20	4	240.512118572277
PF10576.12	1	1	20	2	60.2313556214701
PF01784.21	0.672622220285241	0.0716148665395645	20	10	79.3062681507584
PF01521.23	1	1	0	0	0
PF08282.15	1	1	20	0	447.587278782586
PF01966.25	0.871272564295132	0.132795407746432	24	6	216.523874573914
PF00829.24	1	1	20	8	128.679999147109
PF06325.16	1	0.917407490480166	20	10	137.557371231516
PF04327.15	1	0.23659455080109	24	16	136.897994158059
PF01016.22	1	1	24	12	201.496441260137
PF01566.21	1	1	20	0	51.7266288107489
PF02562.19	1	1	24	12	60.4109607438915
PF02130.20	1	0.703461686116754	24	8	68.6996664329602
PF20260.1	1	1	24	6	27.3501831895145
PF04452.17	1	1	24	6	31.5765604206665
PF02091.18	1	0.534948236746622	20	8	17.2986602949477
PF02092.20	0.974006747010375	0.16798087375976	20	8	12.9117698244664
PF05979.15	1	1	0	0	0
PF00654.23	0.672622220285241	0.0716148665395645	20	8	224.539106715359
PF01522.24	1	1	24	6	117.229819039355
PF17767.4	1	1	20	14	49.4759079262321
PF04095.19	1	1	24	18	35.7866741958512
PF17956.4	1	1	20	14	56.9263385262042
PF00583.28	1	1	24	0	197.369058978351
PF02540.20	1	0.26241230001616	24	6	215.326742793365
PF02687.24	0.77656887479524	0.104105247708058	20	16	3175.51048829161
PF12704.10	0.564135530231489	0.0475563526692728	20	14	513.239314988632
PF07685.17	1	1	20	6	39.0598714859637
PF08245.15	0.329087042046163	0.00533014872615713	24	8	376.935290526769
PF08353.13	1	1	24	0	28.9963277761168
PF03306.16	1	1	0	0	0
PF00009.30	0.564135530231489	0.0475563526692728	20	6	632.637300195801
PF03144.28	1	0.397664466748238	20	6	437.386733133884
PF14492.9	1	1	20	6	146.950577712798
PF00679.27	1	0.26241230001616	20	4	504.437603329812
PF06421.15	0.871272564295132	0.132795407746432	24	2	111.468312986247
PF13328.9	1	1	20	18	85.4222114779362
PF04607.20	1	1	20	4	83.5128463920372
PF02824.24	1	1	20	6	58.3285312732972
PF19296.2	0.974006747010375	0.16798087375976	20	16	38.5228238856525
PF13291.9	1	1	24	12	42.893097346776
PF13460.9	1	1	0	0	0
PF13520.9	0.562990567452864	0.0417483343497655	20	8	198.744558444455
PF02424.18	1	1	20	10	154.305195343919
PF04203.16	1	0.210776801586019	20	18	348.402824799111
PF00580.24	1	0.210776801586019	20	8	180.448524034643
PF13361.9	1	0.585634848170037	20	8	155.129681850783
PF03352.16	1	1	20	12	203.092381265275
PF00890.27	0.264202783036291	0.00172835079544638	24	6	451.143318785173
PF00056.26	1	1	20	10	47.9280511822148
PF02866.21	1	1	24	6	73.5801174367098
PF02580.19	1	1	20	10	164.183830630486
PF13580.9	0.871272564295132	0.132795407746432	20	10	39.0351227486222
PF00367.23	1	1	24	0	88.0553003543796
PF01418.20	1	1	20	0	115.408665524409
PF13238.9	0.506098327773024	0.0314147009765445	24	10	73.8283119169062
PF06736.14	1	1	0	0	0
PF01183.23	1	1	24	6	81.4509230180972
PF01643.20	1	0.771460255095628	24	10	52.2629693042789
PF00478.28	1	1	20	6	84.8278882283489
PF00860.23	1	0.839458824074502	20	4	15.4545258096132
PF13419.9	0.640211486961649	0.0623201036824986	20	8	472.579791186929
PF00588.22	1	1	20	6	135.57535092385
PF00186.22	1	1	20	6	62.0507413694631
PF06689.16	1	0.771460255095628	20	8	85.6758860356868
PF07724.17	0.347169834279866	0.00754717031043186	20	10	238.871277286534
PF10431.12	0.329087042046163	0.00533014872615713	20	8	234.453981224461
PF01926.26	0.974006747010375	0.16798087375976	20	8	531.103483931834
PF02152.21	1	0.534948236746622	20	10	20.0217285092971
PF01288.23	1	0.440963046035722	20	10	66.12509064266
PF01227.25	1	1	20	8	51.1100316975542
PF01712.22	1	1	0	0	0
PF03447.19	1	1	20	6	115.700347071649
PF00742.22	1	1	20	6	105.919646074277
PF01565.26	1	0.26241230001616	24	8	92.2293516837237
PF02873.19	1	0.210776801586019	24	6	111.468312986247
PF08402.13	1	1	24	18	59.2279710989664
PF00528.25	0.47572998171162	0.0268890859228307	20	16	1642.10205713424
PF13416.9	1	0.484261625323206	20	16	407.688071547354
PF01553.24	1	1	20	10	110.227340585265
PF00122.23	0.871272564295132	0.132795407746432	24	8	345.957649549768
PF01594.19	0.871272564295132	0.132795407746432	24	10	179.694924982594
PF13424.9	1	1	24	18	85.7225550832452
PF02525.20	1	1	20	12	50.2717566084576
PF02776.21	1	1	20	6	122.393996639056
PF00205.25	1	0.995356156885831	24	2	100.899895034633
PF02775.24	1	1	20	4	164.158728339754
PF07517.17	1	0.703461686116754	20	6	76.0125647639915
PF01043.23	1	0.703461686116754	20	6	76.0125647639915
PF07516.16	1	1	20	6	75.8147516419545
PF02810.18	1	1	24	0	77.2203031462581
PF13276.9	0.974006747010375	0.16798087375976	20	4	661.257623941021
PF00665.29	0.871272564295132	0.132795407746432	0	0	0
PF13333.9	0.871272564295132	0.132795407746432	20	4	250.978006040619
PF00793.23	1	1	24	6	163.339545133749
PF11797.11	1	1	0	0	0
PF00381.22	1	1	20	0	128.703333670888
PF00872.21	0.506098327773024	0.0359403160302583	24	22	1089.76892953415
