FeatureID	Name	rab.all	rab.win.FT	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF00308.21	Bacterial dnaA  protein	3.00587599182315	2.99243301281022	3.01973275602143	-0.071935743040906	1.43157853333136	0.0356664797493744	0.47966666685525	0.631805685927276	0.802443023394184	0.659679410289072	0.799223513733521	none
PF08299.14	Bacterial dnaA protein helix-turn-helix	3.0008473494067	2.99480312660069	3.00672289984117	-0.0477026360684274	1.43753001106089	0.0215461209400289	0.482000000166883	0.64941864629028	0.812439917364477	0.68815720211612	0.822117447455141	none
PF01527.23	Transposase	3.77770121804379	3.64162413770667	3.9690997305828	-0.413055084561346	1.75906199378321	0.206321577588122	0.397200934015518	0.281840742087413	0.526198492632573	0.397168228494197	0.602452491516797	none
PF01025.22	GrpE	1.13733947367477	1.83007639756968	0.696504449380063	1.1707167979101	2.76982772243667	-0.351068072383422	0.303333335487612	0.204001383818907	0.377941086886569	0.108856936991308	0.245687998253352	none
PF00012.23	Hsp70 protein	5.10168705749449	5.50630697662963	4.88213248021941	0.712314338948889	0.951480879265503	-0.681248085465278	0.206931027123382	0.00982146213833464	0.0724514016921003	0.0134444190281956	0.0641978549928908	up
PF06100.14	MCRA family	1.34853589513473	0.776329818555975	1.86271710009356	-1.27202904448483	3.40944503125568	0.308312357409285	0.329333335121972	0.285295831650225	0.499415944353036	0.168753536013948	0.34734080266029	none
PF08220.15	DeoR-like helix-turn-helix domain	3.8799861046732	4.02482344720075	3.74542873645032	0.192912621186554	1.09278600271878	-0.167726701833502	0.424191936739289	0.508199414877967	0.7037915018139	0.541818828931399	0.708714594203776	none
PF00455.25	DeoR C terminal sensor domain	3.33919102212905	3.63083079984571	3.08880292128404	0.556753212491226	1.28147957596686	-0.384924871357714	0.317666668613882	0.0851966750097921	0.247619730769276	0.154003517200336	0.314895848457912	none
PF00294.27	pfkB family carbohydrate kinase	5.10451053178755	5.51371856924625	4.85150091326502	0.641938396954377	0.953349690572954	-0.622344285833386	0.217260916875032	0.0295834114665598	0.133587394293008	0.0149053890868331	0.0716705046884886	up
PF00359.25	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	3.50768493704548	3.93528631901953	3.143643818497	0.811761409129474	1.735414244953	-0.425063881130606	0.259246920594192	0.0400876840987711	0.170012128538958	0.0549560576102926	0.164459057603464	none
PF02302.20	PTS system, Lactose/Cellobiose specific IIB subunit	3.14017129656976	4.06669266195105	2.20983696281827	1.65318556149698	1.92841171719451	-0.716737254077126	0.193000004562719	0.00753213296418541	0.0605242626228366	0.00740465690809887	0.0449156471827182	up
PF02378.21	Phosphotransferase system, EIIC	4.56141153717291	6.62785110333932	3.77445284544646	2.66409859676406	1.82039273043015	-1.38399336744972	0.0706431340887267	0.00022159878519982	0.00455306785324381	2.92476549463845e-05	0.001244713548684	up
PF13396.9	Phospholipase_D-nuclease N-terminal	3.39585376816905	4.36770340243258	2.76393041840713	1.46520341128292	1.47429867670932	-0.816187247788221	0.132666674056398	0.103333310816415	0.236975439867931	0.00104095588989773	0.0117056798277298	up
